id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
433,1,38.0,Masculin,Avant gauche,Blessé léger,Conducteur
434,1,45.0,Masculin,Avant droit,Indemne,Passager
435,1,76.0,Masculin,Avant gauche,Indemne,Conducteur
436,1,70.0,Féminin,Unknown,Blessé hospitalisé,Piéton
437,1,61.0,Masculin,Avant gauche,Indemne,Conducteur
438,1,49.0,Féminin,Avant gauche,Indemne,Conducteur
439,1,26.0,Féminin,Unknown,Blessé léger,Piéton
440,1,16.0,Masculin,Avant gauche,Indemne,Conducteur
441,1,57.0,Masculin,Unknown,Blessé hospitalisé,Piéton
442,1,39.0,Masculin,Avant droit,Blessé léger,Passager
443,1,33.0,Féminin,Unknown,Blessé hospitalisé,Piéton
444,1,38.0,Masculin,Avant gauche,Tué,Conducteur
445,1,50.0,Féminin,Avant gauche,Indemne,Conducteur
446,1,18.0,Féminin,Unknown,Blessé léger,Piéton
447,1,24.0,Masculin,Avant gauche,Tué,Conducteur
448,1,61.0,Féminin,Avant gauche,Blessé léger,Conducteur
449,1,28.0,Masculin,Avant gauche,Blessé léger,Passager
450,1,41.0,Masculin,Arrière centre,Blessé léger,Passager
451,1,55.0,Masculin,Avant droit,Indemne,Passager
452,1,47.0,Masculin,Avant droit,Indemne,Passager
453,1,2.0,Masculin,Arrière droit,Indemne,Passager
454,1,7.0,Féminin,Arrière gauche,Indemne,Passager
455,1,53.0,Féminin,Avant droit,Blessé léger,Passager
456,1,80.0,Masculin,Avant gauche,Indemne,Conducteur
457,1,34.0,Masculin,Avant droit,Blessé léger,Passager
458,1,56.0,Féminin,Avant gauche,Indemne,Conducteur
459,1,73.0,Féminin,Avant gauche,Tué,Conducteur
460,1,84.0,Masculin,Avant gauche,Indemne,Conducteur
461,1,77.0,Féminin,Avant droit,Indemne,Passager
462,1,29.0,Féminin,Avant droit,Blessé hospitalisé,Passager
463,1,60.0,Masculin,Avant gauche,Indemne,Conducteur
464,1,16.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
465,1,17.0,Masculin,Avant gauche,Indemne,Conducteur
466,1,,Masculin,Avant gauche,Indemne,Conducteur
467,1,,Masculin,Avant gauche,Blessé léger,Conducteur
468,1,36.0,Masculin,Avant gauche,Blessé léger,Conducteur
469,1,83.0,Féminin,Unknown,Blessé hospitalisé,Piéton
470,1,30.0,Masculin,Avant gauche,Indemne,Conducteur
471,1,29.0,Masculin,Avant droit,Indemne,Passager
472,1,29.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
473,1,24.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
474,1,39.0,Féminin,Avant gauche,Blessé léger,Conducteur
475,1,54.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
476,1,51.0,Masculin,Avant gauche,Blessé léger,Conducteur
477,1,26.0,Masculin,Arrière gauche,Blessé léger,Passager
478,1,28.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
479,1,20.0,Masculin,Arrière droit,Tué,Passager
480,1,17.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
481,1,17.0,Féminin,Avant droit,Blessé léger,Passager
482,1,55.0,Masculin,Avant gauche,Blessé léger,Conducteur
483,1,55.0,Féminin,Avant gauche,Blessé léger,Passager
484,1,22.0,Féminin,Avant gauche,Tué,Conducteur
485,1,23.0,Masculin,Avant droit,Blessé hospitalisé,Passager
486,1,69.0,Masculin,Avant gauche,Indemne,Conducteur
487,1,48.0,Masculin,Avant droit,Blessé hospitalisé,Passager
488,1,59.0,Féminin,Unknown,Blessé hospitalisé,Piéton
489,1,65.0,Féminin,Avant droit,Indemne,Passager
490,1,21.0,Féminin,Avant gauche,Blessé léger,Conducteur
491,1,35.0,Féminin,Avant droit,Blessé hospitalisé,Passager
492,1,46.0,Féminin,Avant droit,Blessé léger,Passager
493,1,40.0,Masculin,Avant gauche,Blessé léger,Conducteur
494,1,28.0,Masculin,Avant droit,Blessé hospitalisé,Passager
495,1,32.0,Masculin,Avant gauche,Tué,Conducteur
496,1,18.0,Masculin,Avant droit,Blessé hospitalisé,Passager
497,1,55.0,Féminin,Avant gauche,Blessé léger,Conducteur
498,1,40.0,Masculin,Avant gauche,Tué,Conducteur
499,1,18.0,Féminin,Arrière centre,Indemne,Passager
500,1,27.0,Masculin,Avant gauche,Tué,Conducteur
501,1,23.0,Masculin,Arrière gauche,Indemne,Passager
502,1,89.0,Masculin,Unknown,Blessé hospitalisé,Piéton
503,1,74.0,Féminin,Avant gauche,Indemne,Conducteur
504,1,77.0,Féminin,Arrière gauche,Blessé léger,Passager
505,1,36.0,Féminin,Avant gauche,Indemne,Conducteur
506,1,15.0,Féminin,Avant gauche,Blessé léger,Conducteur
507,1,57.0,Féminin,Avant gauche,Blessé léger,Conducteur
508,1,29.0,Féminin,Avant droit,Blessé léger,Passager
509,1,18.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
510,1,43.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
511,1,32.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
512,1,59.0,Féminin,Avant droit,Blessé hospitalisé,Passager
513,1,22.0,Masculin,Arrière droit,Indemne,Passager
514,1,21.0,Masculin,Avant droit,Indemne,Passager
515,1,44.0,Féminin,Avant gauche,Indemne,Conducteur
516,1,15.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
517,1,36.0,Masculin,Arrière gauche,Blessé léger,Passager
518,1,36.0,Masculin,Arrière droit,Blessé léger,Passager
519,1,37.0,Féminin,Avant droit,Blessé léger,Passager
520,1,15.0,Masculin,Avant gauche,Tué,Conducteur
521,1,17.0,Masculin,Arrière gauche,Indemne,Passager
522,1,37.0,Féminin,Avant droit,Indemne,Passager
523,1,86.0,Masculin,Avant gauche,Tué,Conducteur
524,1,22.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
525,1,31.0,Féminin,Avant droit,Indemne,Passager
526,1,63.0,Féminin,Avant gauche,Indemne,Conducteur
527,1,24.0,Féminin,Avant droit,Indemne,Passager
528,1,51.0,Féminin,Avant gauche,Indemne,Conducteur
529,1,15.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
530,1,82.0,Masculin,Unknown,Blessé léger,Piéton
531,1,78.0,Féminin,Avant gauche,Indemne,Conducteur
532,1,80.0,Masculin,Avant droit,Indemne,Passager
533,1,76.0,Féminin,Avant gauche,Blessé léger,Conducteur
534,1,32.0,Féminin,Avant gauche,Indemne,Conducteur
535,1,60.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
536,1,30.0,Féminin,Avant droit,Blessé hospitalisé,Passager
537,1,52.0,Féminin,Avant gauche,Tué,Conducteur
538,1,49.0,Masculin,Unknown,Blessé hospitalisé,Piéton
539,1,44.0,Féminin,Unknown,Blessé hospitalisé,Piéton
540,1,72.0,Masculin,Avant droit,Blessé léger,Passager
541,1,69.0,Féminin,Arrière droit,Blessé léger,Passager
542,1,68.0,Féminin,Arrière gauche,Blessé léger,Passager
543,1,17.0,Féminin,Arrière centre,Blessé léger,Passager
544,1,15.0,Féminin,Arrière centre,Blessé léger,Passager
545,1,16.0,Féminin,Arrière centre,Blessé léger,Passager
546,1,75.0,Féminin,Avant gauche,Tué,Conducteur
547,1,41.0,Féminin,Avant gauche,Blessé léger,Conducteur
548,1,33.0,Féminin,Avant gauche,Indemne,Conducteur
549,1,7.0,Féminin,Arrière droit,Blessé léger,Passager
550,1,34.0,Masculin,Avant gauche,Blessé léger,Conducteur
551,1,35.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
552,1,8.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
553,1,42.0,Masculin,Avant gauche,Tué,Conducteur
554,1,75.0,Masculin,Avant gauche,Indemne,Conducteur
555,1,74.0,Féminin,Unknown,Blessé hospitalisé,Piéton
556,1,81.0,Féminin,Unknown,Blessé hospitalisé,Piéton
557,1,78.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
558,1,76.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
559,1,79.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
560,1,77.0,Féminin,Avant droit,Blessé hospitalisé,Passager
561,1,18.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
562,1,22.0,Masculin,Arrière droit,Blessé léger,Passager
563,1,19.0,Masculin,Avant gauche,Blessé léger,Passager
564,1,81.0,Masculin,Avant gauche,Blessé léger,Conducteur
565,1,14.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
566,1,21.0,Masculin,Avant droit,Blessé léger,Passager
567,1,15.0,Masculin,Arrière,Blessé léger,Passager
568,1,16.0,Masculin,Arrière droit,Blessé léger,Passager
569,1,14.0,Masculin,Arrière droit,Indemne,Passager
570,1,18.0,Masculin,Arrière gauche,Indemne,Passager
571,1,36.0,Féminin,Avant droit,Tué,Passager
572,1,32.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
573,1,81.0,Féminin,Avant gauche,Tué,Conducteur
574,1,71.0,Féminin,Avant gauche,Indemne,Conducteur
575,1,73.0,Masculin,Avant droit,Indemne,Passager
576,1,47.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
577,1,85.0,Masculin,Avant gauche,Indemne,Conducteur
578,1,51.0,Féminin,Avant droit,Indemne,Passager
579,1,19.0,Féminin,Avant gauche,Indemne,Conducteur
580,1,73.0,Masculin,Avant gauche,Blessé léger,Conducteur
581,1,19.0,Masculin,Arrière gauche,Blessé léger,Passager
582,1,17.0,Masculin,Unknown,Blessé léger,Piéton
583,1,20.0,Masculin,Unknown,Blessé léger,Piéton
584,1,81.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
585,1,6.0,Féminin,Arrière droit,Blessé léger,Passager
586,1,33.0,Féminin,Avant droit,Indemne,Passager
587,1,40.0,Masculin,Avant droit,Indemne,Passager
588,1,42.0,Masculin,Unknown,Blessé léger,Piéton
589,1,73.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
590,1,68.0,Féminin,Avant gauche,Blessé léger,Conducteur
591,1,41.0,Masculin,Avant gauche,Tué,Conducteur
592,1,69.0,Masculin,Avant droit,Blessé hospitalisé,Passager
593,1,66.0,Masculin,Unknown,Blessé léger,Piéton
594,1,17.0,Féminin,Avant droit,Blessé hospitalisé,Passager
595,1,56.0,Masculin,Avant gauche,Blessé léger,Conducteur
596,1,53.0,Féminin,Avant gauche,Blessé léger,Conducteur
597,1,35.0,Masculin,Avant gauche,Tué,Conducteur
598,1,70.0,Féminin,Avant gauche,Indemne,Conducteur
599,1,11.0,Masculin,Unknown,Blessé léger,Piéton
600,1,47.0,Féminin,Avant gauche,Blessé léger,Conducteur
601,1,27.0,Masculin,Avant gauche,Blessé léger,Conducteur
602,1,24.0,Masculin,Arrière gauche,Blessé léger,Passager
603,1,83.0,Masculin,Avant droit,Tué,Conducteur
604,1,15.0,Masculin,Avant gauche,Indemne,Conducteur
605,1,16.0,Masculin,Avant droit,Blessé hospitalisé,Passager
606,1,20.0,Féminin,Avant gauche,Blessé léger,Conducteur
607,1,13.0,Féminin,Arrière centre,Blessé léger,Passager
608,1,49.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
609,1,87.0,Féminin,Avant gauche,Blessé léger,Conducteur
610,1,24.0,Masculin,Avant droit,Indemne,Passager
611,1,42.0,Masculin,Arrière gauche,Blessé léger,Passager
612,1,39.0,Féminin,Arrière droit,Blessé léger,Passager
613,1,64.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
614,1,58.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
615,1,58.0,Masculin,Arrière droit,Blessé léger,Passager
616,1,16.0,Féminin,Avant droit,Blessé léger,Passager
617,1,43.0,Féminin,Arrière centre,Blessé léger,Passager
618,1,70.0,Masculin,Avant droit,Blessé léger,Passager
619,1,27.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
620,1,76.0,Masculin,Avant gauche,Tué,Conducteur
621,1,85.0,Masculin,Avant gauche,Blessé léger,Conducteur
622,1,42.0,Féminin,Avant gauche,Blessé léger,Conducteur
623,1,57.0,Féminin,Avant droit,Blessé hospitalisé,Passager
624,1,5.0,Féminin,Arrière gauche,Blessé léger,Passager
625,1,76.0,Masculin,Unknown,Blessé hospitalisé,Piéton
626,1,20.0,Masculin,Unknown,Tué,Piéton
627,1,19.0,Masculin,Arrière gauche,Indemne,Passager
628,1,63.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
629,1,80.0,Masculin,Avant droit,Blessé léger,Passager
630,1,39.0,Masculin,Avant gauche,Tué,Conducteur
631,1,32.0,Féminin,Avant droit,Blessé léger,Passager
632,1,21.0,Féminin,Avant droit,Tué,Passager
633,1,67.0,Masculin,Avant gauche,Blessé léger,Conducteur
634,1,52.0,Féminin,Avant gauche,Blessé léger,Conducteur
635,1,52.0,Masculin,Avant droit,Blessé léger,Passager
636,1,69.0,Féminin,Avant gauche,Blessé léger,Conducteur
637,1,84.0,Féminin,Avant droit,Blessé hospitalisé,Passager
638,1,29.0,Féminin,Avant gauche,Tué,Conducteur
639,1,35.0,Féminin,Avant gauche,Blessé léger,Conducteur
640,1,18.0,Masculin,Avant gauche,Indemne,Conducteur
641,1,86.0,Masculin,Unknown,Blessé hospitalisé,Piéton
642,1,19.0,Masculin,Avant droit,Blessé léger,Passager
643,1,19.0,Féminin,Arrière gauche,Blessé léger,Passager
644,1,15.0,Masculin,Avant gauche,Blessé léger,Conducteur
645,1,52.0,Masculin,Avant gauche,Blessé léger,Conducteur
646,1,71.0,Masculin,Avant gauche,Indemne,Conducteur
647,1,4.0,Féminin,Unknown,Blessé hospitalisé,Piéton
648,1,48.0,Féminin,Unknown,Blessé léger,Piéton
649,1,19.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
650,1,75.0,Masculin,Avant gauche,Blessé léger,Conducteur
651,1,44.0,Féminin,Avant gauche,Blessé léger,Conducteur
652,1,62.0,Féminin,Avant gauche,Indemne,Conducteur
653,1,42.0,Masculin,Avant droit,Blessé léger,Passager
654,1,44.0,Féminin,Avant gauche,Tué,Conducteur
655,1,17.0,Féminin,Avant droit,Indemne,Passager
656,1,22.0,Masculin,Arrière gauche,Blessé léger,Passager
657,1,19.0,Masculin,Avant droit,Indemne,Conducteur
658,1,82.0,Féminin,Avant gauche,Blessé léger,Conducteur
659,1,74.0,Féminin,Avant droit,Blessé hospitalisé,Passager
660,1,40.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
661,1,60.0,Féminin,Avant gauche,Blessé léger,Conducteur
662,1,62.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
663,1,58.0,Féminin,Avant droit,Indemne,Passager
664,1,45.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
665,1,83.0,Masculin,Avant gauche,Indemne,Conducteur
666,1,83.0,Féminin,Avant droit,Blessé léger,Passager
667,1,13.0,Féminin,Unknown,Blessé léger,Piéton
668,1,51.0,Masculin,Avant droit,Indemne,Passager
669,1,40.0,Masculin,Arrière gauche,Indemne,Passager
670,1,54.0,Féminin,Arrière droit,Indemne,Passager
671,1,84.0,Masculin,Unknown,Blessé hospitalisé,Piéton
672,1,79.0,Féminin,Unknown,Blessé hospitalisé,Piéton
673,1,24.0,Masculin,Arrière droit,Blessé léger,Passager
674,1,24.0,Féminin,Avant droit,Blessé léger,Passager
675,1,26.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
676,1,26.0,Féminin,Avant droit,Blessé léger,Passager
677,1,3.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
678,1,34.0,Féminin,Avant droit,Blessé hospitalisé,Passager
679,1,26.0,Masculin,Avant gauche,Tué,Conducteur
680,1,68.0,Féminin,Unknown,Blessé hospitalisé,Piéton
681,1,22.0,Féminin,Arrière gauche,Tué,Passager
682,1,25.0,Féminin,Avant droit,Blessé hospitalisé,Passager
683,1,37.0,Masculin,Avant droit,Indemne,Passager
684,1,53.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
685,1,41.0,Féminin,Avant droit,Indemne,Passager
686,1,12.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
687,1,73.0,Féminin,Avant gauche,Indemne,Conducteur
688,1,29.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
689,1,24.0,Masculin,Arrière gauche,Indemne,Passager
690,1,17.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
691,1,66.0,Masculin,Unknown,Tué,Piéton
692,1,79.0,Masculin,Unknown,Blessé hospitalisé,Piéton
693,1,59.0,Féminin,Avant gauche,Blessé léger,Conducteur
694,1,29.0,Masculin,Arrière centre,Indemne,Passager
695,1,78.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
696,1,39.0,Féminin,Arrière gauche,Blessé hospitalisé,Passager
697,1,77.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
698,1,44.0,Masculin,Avant droit,Indemne,Passager
699,1,54.0,Masculin,Arrière droit,Blessé hospitalisé,Passager
700,1,85.0,Féminin,Unknown,Blessé hospitalisé,Piéton
701,1,31.0,Féminin,Avant gauche,Tué,Conducteur
702,1,81.0,Féminin,Avant droit,Indemne,Passager
703,1,81.0,Féminin,Avant gauche,Blessé léger,Conducteur
704,1,22.0,Féminin,Avant gauche,Blessé léger,Conducteur
705,1,78.0,Masculin,Avant gauche,Indemne,Conducteur
706,1,0.0,Féminin,Avant droit,Indemne,Passager
707,1,36.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
708,1,48.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
709,1,38.0,Masculin,Avant gauche,Indemne,Conducteur
710,1,27.0,Féminin,Avant gauche,Tué,Conducteur
711,1,23.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
712,1,15.0,Masculin,Avant droit,Indemne,Passager
713,1,70.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
714,1,8.0,Féminin,Autre,Indemne,Passager
715,1,14.0,Féminin,Nez à nez,Indemne,Passager
716,1,11.0,Féminin,Autre,Indemne,Passager
717,1,12.0,Féminin,Autre,Indemne,Passager
718,1,15.0,Féminin,Unknown,Tué,Piéton
719,1,50.0,Masculin,Unknown,Blessé hospitalisé,Piéton
720,1,47.0,Masculin,Avant droit,Blessé léger,Passager
721,1,18.0,Masculin,Arrière droit,Indemne,Passager
722,1,15.0,Féminin,Arrière gauche,Indemne,Passager
723,1,53.0,Masculin,Avant droit,Blessé léger,Passager
724,1,65.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
725,1,16.0,Féminin,Unknown,Blessé hospitalisé,Piéton
726,1,64.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
727,1,52.0,Féminin,Avant droit,Blessé hospitalisé,Passager
728,1,58.0,Masculin,Unknown,Blessé hospitalisé,Piéton
729,1,57.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
730,1,42.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
731,1,72.0,Féminin,Avant droit,Blessé hospitalisé,Passager
732,1,43.0,Masculin,Avant gauche,Tué,Conducteur
733,1,60.0,Masculin,Unknown,Blessé hospitalisé,Piéton
734,1,19.0,Féminin,Avant droit,Blessé léger,Passager
735,1,74.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
736,1,74.0,Féminin,Avant droit,Indemne,Passager
737,1,8.0,Masculin,Unknown,Blessé léger,Piéton
738,1,28.0,Masculin,Arrière gauche,Indemne,Passager
739,1,52.0,Féminin,Arrière droit,Indemne,Passager
740,1,45.0,Masculin,Avant gauche,Tué,Conducteur
741,1,22.0,Masculin,Avant gauche,Tué,Conducteur
742,1,9.0,Masculin,Avant droit,Indemne,Passager
743,1,8.0,Masculin,Arrière gauche,Blessé léger,Passager
744,1,11.0,Masculin,Arrière droit,Indemne,Passager
745,1,8.0,Féminin,Arrière gauche,Indemne,Passager
746,1,10.0,Masculin,Unknown,Blessé léger,Piéton
747,1,61.0,Masculin,Avant gauche,Tué,Conducteur
748,1,66.0,Féminin,Avant droit,Blessé léger,Passager
749,1,33.0,Masculin,Avant droit,Blessé léger,Passager
750,1,66.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
751,1,4.0,Masculin,Arrière centre,Tué,Passager
752,1,9.0,Masculin,Arrière centre,Blessé hospitalisé,Passager
753,1,19.0,Masculin,Unknown,Blessé hospitalisé,Piéton
754,1,16.0,Masculin,Arrière,Blessé léger,Passager
755,1,20.0,Masculin,Arrière gauche,Blessé léger,Passager
756,1,12.0,Masculin,Arrière centre,Indemne,Passager
757,1,9.0,Féminin,Arrière gauche,Indemne,Passager
758,1,8.0,Féminin,Arrière droit,Indemne,Passager
759,1,47.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
760,1,31.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
761,1,18.0,Masculin,Arrière centre,Blessé léger,Passager
762,1,75.0,Féminin,Unknown,Blessé léger,Piéton
763,1,55.0,Féminin,Avant droit,Blessé hospitalisé,Passager
764,1,13.0,Masculin,Avant droit,Indemne,Passager
765,1,18.0,Masculin,Arrière gauche,Blessé hospitalisé,Passager
766,1,16.0,Féminin,Avant droit,Indemne,Passager
767,1,43.0,Féminin,Avant gauche,Tué,Conducteur
768,1,61.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
769,1,77.0,Masculin,Avant gauche,Blessé hospitalisé,Conducteur
770,1,44.0,Féminin,Avant droit,Blessé hospitalisé,Passager
771,1,24.0,Féminin,Avant gauche,Blessé léger,Conducteur
772,1,27.0,Féminin,Avant droit,Blessé léger,Passager
773,1,27.0,Masculin,Avant droit,Blessé léger,Passager
774,1,75.0,Féminin,Avant droit,Blessé hospitalisé,Passager
775,1,65.0,Féminin,Unknown,Blessé hospitalisé,Piéton
776,1,77.0,Masculin,Avant gauche,Blessé léger,Conducteur
777,1,29.0,Masculin,Avant gauche,Tué,Conducteur
778,1,28.0,Masculin,Avant gauche,Tué,Passager
779,1,17.0,Masculin,Avant droit,Tué,Passager
780,1,66.0,Masculin,Avant gauche,Blessé léger,Conducteur
781,1,49.0,Féminin,Avant gauche,Blessé léger,Conducteur
782,1,22.0,Féminin,Avant droit,Blessé léger,Passager
783,1,61.0,Féminin,Avant gauche,Blessé hospitalisé,Conducteur
784,1,80.0,Féminin,Avant gauche,Indemne,Conducteur
785,1,73.0,Féminin,Unknown,Blessé hospitalisé,Piéton
786,1,75.0,Masculin,Unknown,Tué,Piéton
787,1,69.0,Féminin,Avant gauche,Indemne,Conducteur
788,1,19.0,Masculin,Avant gauche,Tué,Conducteur
789,1,48.0,Féminin,Avant droit,Indemne,Passager
790,1,51.0,Féminin,Avant gauche,Blessé léger,Conducteur
791,1,31.0,Féminin,Avant droit,Blessé léger,Passager
792,1,15.0,Masculin,Nez à nez,Blessé hospitalisé,Passager
793,1,19.0,Féminin,Avant gauche,Blessé hospitalisé,Passager
794,1,19.0,Féminin,Autre,Blessé hospitalisé,Passager
795,1,16.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
796,1,21.0,Féminin,Nez à nez,Blessé hospitalisé,Passager
797,1,18.0,Masculin,Nez à nez,Blessé léger,Passager
798,1,16.0,Masculin,Autre,Blessé léger,Passager
799,1,18.0,Masculin,Autre,Blessé léger,Passager
800,1,15.0,Masculin,Autre,Blessé léger,Passager
801,1,40.0,Masculin,Nez à nez,Blessé léger,Passager
802,1,16.0,Masculin,Nez à nez,Blessé léger,Passager
803,1,17.0,Masculin,Autre,Blessé léger,Passager
