id_vehicule,id_pays,type_vehicule,manoeuvre,nb_occupants,motorisation
3227,826,Motorcycle 50cc and under,Unknown,5,Petrol
3228,826,Motorcycle - unknown cc,Changing lane to right,0,Petrol
3229,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,,Heavy oil
3230,826,Van/Goods vehicle 3.5t and under,Changing lane to left,0,Electric
3231,826,Other vehicle,U-turn,4,Electric
3232,826,Other vehicle,Overtaking on nearside,3,Unknown
3233,826,Car,Turning left,1,Heavy oil
3234,826,Unknown,Overtaking on nearside,0,Gas
3235,826,Van/Goods vehicle 3.5t and under,Changing lane to left,,Heavy oil
3236,826,Van/Goods vehicle 3.5t and under,U-turn,3,Petrol
3237,826,Goods vehicle over 7.5t,Parked,,Heavy oil
3238,826,Goods vehicle over 7.5t,Moving off,1,Petrol
3239,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,4,Electric
3240,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,5,Heavy oil
3241,826,Bus or coach (17+ passenger seats),Moving off,0,Petrol/Gas hybrid
3242,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,5,Heavy oil
3243,826,Motorcycle 50cc and under,Waiting to go ahead,0,Petrol/Gas hybrid
3244,826,Other vehicle,Changing lane to right,0,Petrol/Gas hybrid
3245,826,Van/Goods vehicle 3.5t and under,Going ahead,,Electric
3246,826,Motorcycle - unknown cc,Going ahead,0,Heavy oil
3247,826,Motorcycle over 500cc,Moving off,,Petrol
3248,826,Car,Moving off,4,Hybrid electric
3249,826,Taxi/Private hire car,Waiting to turn left,0,Electric
3250,826,Other vehicle,Unknown,4,Heavy oil
3251,826,Bus or coach (17+ passenger seats),Unknown,0,Gas
3252,826,Taxi/Private hire car,Slowing or stopping,0,Electric diesel
3253,826,Taxi/Private hire car,Turning right,,Hybrid electric
3254,826,Agricultural vehicle,Waiting to go ahead,2,Heavy oil
3255,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,2,Unknown
3256,826,Bus or coach (17+ passenger seats),Waiting to go ahead,,Heavy oil
3257,826,Taxi/Private hire car,Changing lane to left,9,Hybrid electric
3258,826,Taxi/Private hire car,Turning left,9,Hybrid electric
3259,826,Agricultural vehicle,Unknown,9,Heavy oil
3260,826,Motorcycle over 500cc,Parked,5,Petrol
3261,826,Car,Slowing or stopping,3,Petrol/Gas hybrid
3262,826,Motorcycle over 500cc,Overtaking on nearside,5,Petrol
3263,826,Taxi/Private hire car,Changing lane to right,0,Gas/Bi-fuel
3264,826,Motorcycle over 500cc,Moving off,0,Heavy oil
3265,826,Goods vehicle over 7.5t,Slowing or stopping,3,Unknown
3266,826,Goods vehicle over 7.5t,Turning left,5,Unknown
3267,826,Taxi/Private hire car,Waiting to turn right,0,Gas/Bi-fuel
3268,826,Motorcycle 50cc and under,Turning left,,Petrol
3269,826,Car,Overtaking moving vehicle on offside,3,Electric
3270,826,Car,U-turn,5,Heavy oil
3271,826,Goods vehicle over 7.5t,Reversing,5,Unknown
3272,826,Taxi/Private hire car,Parked,3,Unknown
3273,826,Other vehicle,Overtaking static vehicle on offside,1,Heavy oil
3274,826,Goods vehicle over 7.5t,Turning left,3,Unknown
3275,826,Unknown,Overtaking on nearside,9,Unknown
3276,826,Pedal cycle,Unknown,3,Unknown
3277,826,Van/Goods vehicle 3.5t and under,Turning right,,Electric
3278,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,,Heavy oil
3279,826,Motorcycle 125cc and under,Unknown,9,Electric
3280,826,Goods vehicle over 7.5t,Going ahead,5,Petrol/Gas hybrid
3281,826,Ridden horse,Going ahead,9,Unknown
3282,826,Other vehicle,Moving off,9,Unknown
3283,826,Goods vehicle - unknown weight,Reversing,,Unknown
3284,826,Pedal cycle,Turning right,1,Unknown
3285,826,Tram,Waiting to go ahead,1,Unknown
3286,826,Bus or coach (17+ passenger seats),Changing lane to left,0,Gas
3287,826,Bus or coach (17+ passenger seats),Changing lane to left,,Heavy oil
3288,826,Bus or coach (17+ passenger seats),Going ahead,1,Petrol
3289,826,Goods vehicle - unknown weight,Waiting to go ahead,,Unknown
3290,826,Bus or coach (17+ passenger seats),Slowing or stopping,9,Unknown
3291,826,Motorcycle 125cc and under,Turning left,,Unknown
3292,826,Pedal cycle,Waiting to go ahead,4,Unknown
3293,826,Goods vehicle - unknown weight,Reversing,4,Unknown
3294,826,Other vehicle,Going ahead,2,Steam
3295,826,Unknown,U-turn,0,Gas/Bi-fuel
3296,826,Other vehicle,U-turn,1,Heavy oil
3297,826,Other vehicle,Changing lane to left,9,Unknown
3298,826,Motorcycle 125cc and under,Waiting to turn right,9,Unknown
3299,826,Goods vehicle - unknown weight,Slowing or stopping,,Unknown
3300,826,Pedal cycle,Changing lane to left,,Unknown
3301,826,Tram,Changing lane to left,0,Unknown
3302,826,Goods vehicle over 7.5t,Overtaking static vehicle on offside,0,Gas
3303,826,Car,Turning right,1,Heavy oil
3304,826,Car,Waiting to turn left,3,Unknown
3305,826,Unknown,Waiting to go ahead,9,Unknown
3306,826,Goods vehicle - unknown weight,U-turn,1,Unknown
3307,826,Goods vehicle - unknown weight,Waiting to go ahead,4,Unknown
3308,826,Goods vehicle - unknown weight,Turning right,,Unknown
3309,826,Minibus (8-16 passenger seats),Unknown,,Heavy oil
3310,826,Bus or coach (17+ passenger seats),Waiting to turn left,4,Heavy oil
3311,826,Bus or coach (17+ passenger seats),Overtaking static vehicle on offside,5,Heavy oil
3312,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,5,Petrol
3313,826,Motorcycle over 125cc and up to 500cc,Going ahead,5,Unknown
3314,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,5,Unknown
3315,826,Taxi/Private hire car,Turning right,,Heavy oil
3316,826,Goods vehicle - unknown weight,Waiting to turn right,4,Unknown
3317,826,Goods vehicle over 7.5t,Changing lane to left,,Heavy oil
3318,826,Taxi/Private hire car,Going ahead,3,Petrol
3319,826,Motorcycle 50cc and under,Slowing or stopping,9,Petrol
3320,826,Minibus (8-16 passenger seats),Going ahead,9,Heavy oil
3321,826,Pedal cycle,Overtaking moving vehicle on offside,5,Unknown
3322,826,Taxi/Private hire car,Waiting to turn right,4,Unknown
3323,826,Car,Waiting to turn left,,Unknown
3324,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,4,Petrol
3325,826,Pedal cycle,Overtaking moving vehicle on offside,4,Unknown
3326,826,Agricultural vehicle,Overtaking static vehicle on offside,5,Unknown
3327,826,Motorcycle over 500cc,Going ahead,0,Petrol/Gas hybrid
3328,826,Agricultural vehicle,U-turn,0,Petrol
3329,826,Motorcycle 125cc and under,Turning right,5,Unknown
3330,826,Goods vehicle over 7.5t,U-turn,5,Unknown
3331,826,Car,Unknown,5,Hybrid electric
3332,826,Unknown,Changing lane to right,9,Unknown
3333,826,Agricultural vehicle,Moving off,5,Unknown
3334,826,Car,Turning right,0,Fuel cells
3335,826,Goods vehicle - unknown weight,Turning right,,Heavy oil
3336,826,Goods vehicle over 3.5t and up to 7.5t,U-turn,1,Heavy oil
3337,826,Motorcycle 50cc and under,Waiting to go ahead,0,Electric
3338,826,Pedal cycle,Overtaking on nearside,4,Unknown
3339,826,Car,Turning left,2,Unknown
3340,826,Van/Goods vehicle 3.5t and under,Parked,2,Heavy oil
3341,826,Pedal cycle,Waiting to turn left,5,Unknown
3342,826,Car,Waiting to turn right,2,Electric diesel
3343,826,Unknown,Waiting to turn left,2,Unknown
3344,826,Other vehicle,Waiting to turn right,3,Unknown
3345,826,Taxi/Private hire car,Waiting to go ahead,9,Hybrid electric
3346,826,Car,Waiting to go ahead,4,Hybrid electric
3347,826,Other vehicle,Overtaking moving vehicle on offside,0,Steam
3348,826,Agricultural vehicle,Waiting to turn right,5,Unknown
3349,826,Motorcycle 125cc and under,Waiting to turn left,0,Electric
3350,826,Bus or coach (17+ passenger seats),Turning right,1,Unknown
3351,826,Car,Overtaking moving vehicle on offside,2,Unknown
3352,826,Goods vehicle over 7.5t,U-turn,5,Heavy oil
3353,826,Goods vehicle - unknown weight,Turning left,5,Heavy oil
3354,826,Car,Overtaking on nearside,3,Gas/Bi-fuel
3355,826,Car,Moving off,1,Heavy oil
3356,826,Car,Parked,1,Heavy oil
3357,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,3,Unknown
3358,826,Other vehicle,Slowing or stopping,4,Petrol
3359,826,Car,Waiting to turn right,9,Hybrid electric
3360,826,Car,Overtaking static vehicle on offside,,Petrol
3361,826,Van/Goods vehicle 3.5t and under,Overtaking moving vehicle on offside,2,Unknown
3362,826,Bus or coach (17+ passenger seats),Slowing or stopping,5,Unknown
3363,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,4,Unknown
3364,826,Pedal cycle,Overtaking moving vehicle on offside,1,Unknown
3365,826,Unknown,Changing lane to left,0,Petrol/Gas hybrid
3366,826,Motorcycle over 125cc and up to 500cc,Turning right,5,Unknown
3367,826,Goods vehicle over 7.5t,Overtaking static vehicle on offside,2,Unknown
3368,826,Bus or coach (17+ passenger seats),Changing lane to right,4,Unknown
3369,826,Motorcycle 125cc and under,Changing lane to right,0,Electric
3370,826,Other vehicle,Turning right,2,Unknown
3371,826,Unknown,Turning left,0,Electric
3372,826,Car,Moving off,4,Electric
3373,826,Motorcycle 125cc and under,Waiting to go ahead,3,Petrol
3374,826,Van/Goods vehicle 3.5t and under,U-turn,3,Unknown
3375,826,Agricultural vehicle,Waiting to turn right,0,Petrol
3376,826,Car,Parked,9,Electric
3377,826,Car,Overtaking static vehicle on offside,4,Petrol
3378,826,Bus or coach (17+ passenger seats),Turning right,4,Unknown
3379,826,Motorcycle 125cc and under,Overtaking static vehicle on offside,9,Unknown
3380,826,Tram,Moving off,5,Unknown
3381,826,Unknown,Unknown,2,Unknown
3382,826,Other vehicle,Waiting to turn left,0,Electric
3383,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,0,Petrol/Gas hybrid
3384,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to left,4,Heavy oil
3385,826,Other vehicle,Going ahead,,Petrol
3386,826,Car,Going ahead,4,Electric diesel
3387,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,1,Gas
3388,826,Car,Changing lane to right,,Heavy oil
3389,826,Motorcycle 50cc and under,Waiting to turn right,0,Gas
3390,826,Car,Turning right,5,Electric
3391,826,Motorcycle over 125cc and up to 500cc,Waiting to go ahead,0,Heavy oil
3392,826,Goods vehicle over 7.5t,Slowing or stopping,1,Gas
3393,826,Minibus (8-16 passenger seats),Unknown,0,Petrol
3394,826,Motorcycle over 500cc,Waiting to turn left,9,Petrol
3395,826,Car,Waiting to turn right,,Electric
3396,826,Other vehicle,U-turn,1,Unknown
3397,826,Motorcycle 125cc and under,Moving off,3,Petrol
3398,826,Goods vehicle - unknown weight,Overtaking on nearside,0,Heavy oil
3399,826,Motorcycle over 500cc,Changing lane to left,3,Petrol
3400,826,Car,Changing lane to right,4,Petrol/Gas hybrid
3401,826,Car,Turning left,,Electric
3402,826,Motorcycle 125cc and under,U-turn,5,Petrol
3403,826,Motorcycle 50cc and under,Going ahead,3,Petrol
3404,826,Bus or coach (17+ passenger seats),Slowing or stopping,1,Electric
3405,826,Bus or coach (17+ passenger seats),Overtaking on nearside,0,Electric
3406,826,Van/Goods vehicle 3.5t and under,Turning left,2,Heavy oil
3407,826,Car,Overtaking static vehicle on offside,4,Gas/Bi-fuel
3408,826,Motorcycle over 125cc and up to 500cc,Slowing or stopping,4,Unknown
3409,826,Bus or coach (17+ passenger seats),Parked,2,Unknown
3410,826,Car,Overtaking static vehicle on offside,3,Unknown
3411,826,Unknown,Going ahead,5,Petrol/Gas hybrid
3412,826,Other vehicle,Going ahead,0,Steam
3413,826,Pedal cycle,Reversing,5,Unknown
3414,826,Taxi/Private hire car,Moving off,9,Heavy oil
3415,826,Van/Goods vehicle 3.5t and under,Moving off,4,Gas/Bi-fuel
3416,826,Unknown,Reversing,0,Electric
3417,826,Van/Goods vehicle 3.5t and under,Changing lane to left,1,Heavy oil
3418,826,Goods vehicle over 7.5t,Waiting to go ahead,,Heavy oil
3419,826,Motorcycle over 125cc and up to 500cc,Moving off,9,Petrol
3420,826,Unknown,Overtaking moving vehicle on offside,2,Petrol
3421,826,Bus or coach (17+ passenger seats),Moving off,5,Heavy oil
3422,826,Other vehicle,Going ahead,2,Petrol
3423,826,Unknown,Overtaking static vehicle on offside,2,Heavy oil
3424,826,Other vehicle,Waiting to go ahead,1,Heavy oil
3425,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,0,Gas/Bi-fuel
3426,826,Taxi/Private hire car,U-turn,9,Heavy oil
3427,826,Motorcycle 125cc and under,Overtaking on nearside,5,Petrol
3428,826,Other vehicle,Changing lane to right,5,Petrol
3429,826,Car,Overtaking moving vehicle on offside,4,Electric
3430,826,Car,Changing lane to right,2,Heavy oil
3431,826,Car,Going ahead,4,Gas
3432,826,Minibus (8-16 passenger seats),Unknown,9,Petrol
3433,826,Agricultural vehicle,Overtaking moving vehicle on offside,4,Petrol
3434,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to go ahead,,Heavy oil
3435,826,Agricultural vehicle,Overtaking moving vehicle on offside,,Heavy oil
3436,826,Bus or coach (17+ passenger seats),Overtaking on nearside,0,Petrol/Gas hybrid
3437,826,Goods vehicle over 3.5t and up to 7.5t,Moving off,,Heavy oil
3438,826,Van/Goods vehicle 3.5t and under,Parked,1,Heavy oil
3439,826,Unknown,Parked,0,Gas
3440,826,Bus or coach (17+ passenger seats),Going ahead,3,Heavy oil
3441,826,Goods vehicle over 7.5t,Overtaking on nearside,5,Heavy oil
3442,826,Other vehicle,Overtaking moving vehicle on offside,3,Petrol
3443,826,Agricultural vehicle,Overtaking static vehicle on offside,2,Unknown
3444,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,3,Petrol
3445,826,Motorcycle over 125cc and up to 500cc,Unknown,3,Petrol
3446,826,Taxi/Private hire car,Going ahead,5,Petrol
3447,826,Motorcycle over 125cc and up to 500cc,Turning right,,Petrol
3448,826,Motorcycle over 500cc,Overtaking moving vehicle on offside,0,Hybrid electric
3449,826,Car,Overtaking static vehicle on offside,9,Heavy oil
3450,826,Taxi/Private hire car,Unknown,,Petrol
3451,826,Goods vehicle over 7.5t,Unknown,1,Gas
3452,826,Van/Goods vehicle 3.5t and under,Unknown,0,Gas/Bi-fuel
3453,826,Car,Changing lane to right,1,Petrol
3454,826,Agricultural vehicle,Turning right,2,Unknown
3455,826,Taxi/Private hire car,Moving off,3,Hybrid electric
3456,826,Motorcycle 125cc and under,Waiting to go ahead,,Unknown
3457,826,Goods vehicle over 3.5t and up to 7.5t,Changing lane to right,9,Unknown
3458,826,Van/Goods vehicle 3.5t and under,Unknown,9,Hybrid electric
3459,826,Pedal cycle,Parked,1,Unknown
3460,826,Car,Overtaking moving vehicle on offside,3,Petrol/Gas hybrid
3461,826,Unknown,U-turn,1,Petrol
3462,826,Goods vehicle over 7.5t,Overtaking static vehicle on offside,3,Unknown
3463,826,Other vehicle,Parked,0,Gas/Bi-fuel
3464,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,,Petrol
3465,826,Unknown,Parked,9,Unknown
3466,826,Motorcycle 125cc and under,Unknown,2,Petrol
3467,826,Electric motorcycle,Changing lane to left,0,Petrol
3468,826,Motorcycle over 500cc,Overtaking on nearside,0,Heavy oil
3469,826,Car,Waiting to turn right,3,Petrol
3470,826,Taxi/Private hire car,Turning right,9,Hybrid electric
3471,826,Agricultural vehicle,Waiting to turn right,0,Gas
3472,826,Van/Goods vehicle 3.5t and under,Changing lane to right,3,Heavy oil
3473,826,Car,Turning left,1,Unknown
3474,826,Tram,Slowing or stopping,2,Unknown
3475,826,Taxi/Private hire car,Waiting to turn right,9,Unknown
3476,826,Car,U-turn,,Unknown
3477,826,Electric motorcycle,Unknown,5,Unknown
3478,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking moving vehicle on offside,3,Unknown
3479,826,Goods vehicle - unknown weight,U-turn,,Unknown
3480,826,Pedal cycle,Turning left,3,Unknown
3481,826,Pedal cycle,Turning left,4,Unknown
3482,826,Pedal cycle,Parked,4,Unknown
3483,826,Van/Goods vehicle 3.5t and under,Changing lane to left,,Unknown
3484,826,Agricultural vehicle,Parked,0,Gas diesel
3485,826,Motorcycle over 500cc,Overtaking static vehicle on offside,,Petrol
3486,826,Motorcycle 125cc and under,Overtaking moving vehicle on offside,5,Unknown
3487,826,Car,Turning right,,Electric
3488,826,Electric motorcycle,Moving off,0,Petrol
3489,826,Electric motorcycle,Going ahead,5,Unknown
3490,826,Motorcycle - unknown cc,Moving off,,Unknown
3491,826,Goods vehicle - unknown weight,Overtaking on nearside,5,Unknown
3492,826,Goods vehicle - unknown weight,Slowing or stopping,9,Unknown
3493,826,Car,Waiting to turn left,5,Hybrid electric
3494,826,Car,Reversing,0,Gas
3495,826,Other vehicle,Turning left,2,Heavy oil
3496,826,Other vehicle,Changing lane to right,1,Heavy oil
3497,826,Motorcycle over 125cc and up to 500cc,Overtaking moving vehicle on offside,0,Electric
3498,826,Goods vehicle over 3.5t and up to 7.5t,Parked,9,Unknown
3499,826,Van/Goods vehicle 3.5t and under,Waiting to go ahead,0,Hybrid electric
3500,826,Bus or coach (17+ passenger seats),U-turn,2,Heavy oil
3501,826,Car,Reversing,3,Unknown
3502,826,Car,Overtaking static vehicle on offside,2,Unknown
3503,826,Unknown,Parked,,Heavy oil
3504,826,Motorcycle 50cc and under,Waiting to go ahead,5,Unknown
3505,826,Car,Changing lane to right,1,Unknown
3506,826,Taxi/Private hire car,Overtaking moving vehicle on offside,9,Unknown
3507,826,Motorcycle 50cc and under,Slowing or stopping,,Unknown
3508,826,Motorcycle - unknown cc,Waiting to go ahead,0,Electric
3509,826,Goods vehicle over 7.5t,Turning right,0,Gas
3510,826,Minibus (8-16 passenger seats),Waiting to turn right,,Heavy oil
3511,826,Agricultural vehicle,Overtaking moving vehicle on offside,2,Heavy oil
3512,826,Taxi/Private hire car,Going ahead,9,Petrol
3513,826,Motorcycle over 500cc,Waiting to turn right,,Petrol
3514,826,Car,Turning left,4,Hybrid electric
3515,826,Car,Parked,2,Unknown
3516,826,Goods vehicle - unknown weight,U-turn,9,Unknown
3517,826,Other vehicle,Waiting to go ahead,0,Gas/Bi-fuel
3518,826,Goods vehicle over 7.5t,Waiting to go ahead,,Unknown
3519,826,Minibus (8-16 passenger seats),Reversing,9,Unknown
3520,826,Taxi/Private hire car,Going ahead,0,Gas
3521,826,Other vehicle,Moving off,5,Petrol
3522,826,Ridden horse,Turning left,5,Unknown
3523,826,Bus or coach (17+ passenger seats),Changing lane to right,1,Heavy oil
3524,826,Unknown,Overtaking on nearside,2,Unknown
3525,826,Motorcycle 50cc and under,Parked,0,Heavy oil
3526,826,Goods vehicle over 7.5t,Overtaking moving vehicle on offside,,Unknown
3527,826,Electric motorcycle,U-turn,0,Electric
3528,826,Motorcycle over 125cc and up to 500cc,Unknown,0,Electric
3529,826,Motorcycle 50cc and under,Unknown,9,Electric
3530,826,Pedal cycle,Parked,3,Unknown
3531,826,Pedal cycle,Waiting to go ahead,1,Unknown
3532,826,Car,Waiting to turn right,5,Hybrid electric
3533,826,Car,Waiting to go ahead,1,Unknown
3534,826,Motorcycle 50cc and under,U-turn,0,Heavy oil
3535,826,Motorcycle 125cc and under,U-turn,3,Petrol
3536,826,Minibus (8-16 passenger seats),Overtaking static vehicle on offside,4,Unknown
3537,826,Bus or coach (17+ passenger seats),Changing lane to left,1,Unknown
3538,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to go ahead,0,Electric
3539,826,Motorcycle over 500cc,Turning right,4,Petrol
3540,826,Van/Goods vehicle 3.5t and under,Turning right,9,Electric
3541,826,Motorcycle over 125cc and up to 500cc,Unknown,4,Petrol
3542,826,Bus or coach (17+ passenger seats),Waiting to go ahead,5,Unknown
3543,826,Unknown,Turning left,0,Gas
3544,826,Motorcycle 50cc and under,Waiting to turn right,0,Electric
3545,826,Motorcycle over 500cc,Overtaking moving vehicle on offside,0,Gas
3546,826,Agricultural vehicle,Waiting to turn left,5,Unknown
3547,826,Agricultural vehicle,Turning right,1,Unknown
3548,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,9,Unknown
3549,826,Motorcycle over 125cc and up to 500cc,Overtaking static vehicle on offside,,Petrol
3550,826,Bus or coach (17+ passenger seats),Turning left,4,Unknown
3551,826,Van/Goods vehicle 3.5t and under,Slowing or stopping,,Petrol
3552,826,Taxi/Private hire car,Parked,9,Heavy oil
3553,826,Motorcycle over 500cc,Changing lane to left,5,Unknown
3554,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,0,Gas
3555,826,Car,Waiting to turn left,5,Petrol
3556,826,Goods vehicle over 3.5t and up to 7.5t,Turning right,9,Heavy oil
3557,826,Unknown,Moving off,,Heavy oil
3558,826,Van/Goods vehicle 3.5t and under,Waiting to turn right,3,Heavy oil
3559,826,Unknown,Reversing,,Heavy oil
3560,826,Bus or coach (17+ passenger seats),Unknown,1,Heavy oil
3561,826,Car,U-turn,,Petrol
3562,826,Motorcycle 50cc and under,Overtaking on nearside,0,Petrol/Gas hybrid
3563,826,Car,Going ahead,2,Electric
3564,826,Goods vehicle - unknown weight,Turning left,1,Heavy oil
3565,826,Electric motorcycle,Parked,0,Petrol
3566,826,Bus or coach (17+ passenger seats),Going ahead,1,Electric
3567,826,Ridden horse,Changing lane to left,0,Unknown
3568,826,Motorcycle 50cc and under,Waiting to go ahead,,Petrol
3569,826,Unknown,Waiting to turn right,2,Petrol
3570,826,Unknown,Slowing or stopping,2,Petrol
3571,826,Motorcycle 50cc and under,Moving off,4,Unknown
3572,826,Car,Changing lane to right,5,Petrol
3573,826,Motorcycle over 125cc and up to 500cc,Waiting to turn right,0,Electric
3574,826,Motorcycle over 500cc,Waiting to go ahead,9,Petrol
3575,826,Motorcycle over 500cc,Parked,,Petrol
3576,826,Other vehicle,Changing lane to right,0,Gas
3577,826,Van/Goods vehicle 3.5t and under,Parked,9,Petrol
3578,826,Motorcycle over 125cc and up to 500cc,Turning right,9,Petrol
3579,826,Goods vehicle - unknown weight,Turning left,2,Heavy oil
3580,826,Goods vehicle - unknown weight,Going ahead,3,Heavy oil
3581,826,Unknown,Going ahead,3,Gas/Bi-fuel
3582,826,Other vehicle,Parked,1,Petrol/Gas hybrid
3583,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,1,Heavy oil
3584,826,Bus or coach (17+ passenger seats),Waiting to turn left,1,Heavy oil
3585,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,,Petrol
3586,826,Agricultural vehicle,Reversing,0,Gas
3587,826,Pedal cycle,Waiting to go ahead,0,Petrol
3588,826,Goods vehicle over 7.5t,Overtaking on nearside,0,Petrol
3589,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,,Heavy oil
3590,826,Motorcycle 125cc and under,Moving off,4,Petrol
3591,826,Unknown,Waiting to turn left,0,Gas
3592,826,Car,Reversing,1,Heavy oil
3593,826,Bus or coach (17+ passenger seats),Changing lane to right,0,Electric
3594,826,Motorcycle 50cc and under,Unknown,0,Hybrid electric
3595,826,Car,Waiting to turn left,2,Electric
3596,826,Motorcycle 125cc and under,Unknown,0,Heavy oil
3597,826,Motorcycle over 125cc and up to 500cc,Slowing or stopping,3,Petrol
3598,826,Motorcycle 50cc and under,Waiting to turn left,0,Electric
3599,826,Motorcycle over 125cc and up to 500cc,Overtaking on nearside,3,Petrol
3600,826,Car,Slowing or stopping,1,Petrol
3601,826,Agricultural vehicle,Unknown,4,Heavy oil
3602,826,Taxi/Private hire car,Waiting to go ahead,3,Heavy oil
3603,826,Van/Goods vehicle 3.5t and under,Overtaking static vehicle on offside,0,Electric diesel
3604,826,Van/Goods vehicle 3.5t and under,Turning right,0,Hybrid electric
3605,826,Bus or coach (17+ passenger seats),Changing lane to right,1,Unknown
3606,826,Van/Goods vehicle 3.5t and under,Unknown,9,Gas/Bi-fuel
3607,826,Motorcycle 50cc and under,Turning left,5,Petrol
3608,826,Car,Parked,5,Electric
3609,826,Bus or coach (17+ passenger seats),Reversing,0,Gas
3610,826,Goods vehicle over 7.5t,U-turn,1,Petrol
3611,826,Electric motorcycle,Going ahead,9,Unknown
3612,826,Motorcycle over 500cc,Overtaking moving vehicle on offside,0,Electric
3613,826,Agricultural vehicle,Going ahead,3,Unknown
3614,826,Unknown,Changing lane to left,,Petrol
3615,826,Motorcycle 125cc and under,U-turn,9,Petrol
3616,826,Goods vehicle - unknown weight,Unknown,1,Heavy oil
3617,826,Unknown,U-turn,9,Unknown
3618,826,Pedal cycle,U-turn,,Unknown
3619,826,Van/Goods vehicle 3.5t and under,U-turn,9,Unknown
3620,826,Motorcycle 50cc and under,Waiting to turn right,4,Unknown
3621,826,Bus or coach (17+ passenger seats),Moving off,0,Gas/Bi-fuel
3622,826,Van/Goods vehicle 3.5t and under,Changing lane to left,0,New fuel technology
3623,826,Taxi/Private hire car,Waiting to turn right,,Unknown
3624,826,Ridden horse,Unknown,,Unknown
3625,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking static vehicle on offside,0,Petrol
3626,826,Goods vehicle over 7.5t,Turning left,0,Gas
3627,826,Other vehicle,Unknown,1,Heavy oil
3628,826,Other vehicle,Waiting to go ahead,9,Unknown
3629,826,Car,Changing lane to left,1,Unknown
3630,826,Tram,Slowing or stopping,,Unknown
3631,826,Unknown,Waiting to turn left,0,Gas/Bi-fuel
3632,826,Other vehicle,Unknown,3,Unknown
3633,826,Motorcycle 125cc and under,Changing lane to right,,Petrol
3634,826,Van/Goods vehicle 3.5t and under,Waiting to turn left,1,Unknown
3635,826,Unknown,Reversing,3,Heavy oil
3636,826,Pedal cycle,Moving off,2,Unknown
3637,826,Goods vehicle over 3.5t and up to 7.5t,Waiting to turn right,2,Unknown
3638,826,Minibus (8-16 passenger seats),Turning right,,Unknown
3639,826,Tram,Turning left,0,Unknown
3640,826,Agricultural vehicle,Changing lane to right,1,Unknown
3641,826,Other vehicle,Moving off,0,Gas
3642,826,Tram,Unknown,1,Unknown
3643,826,Car,Turning left,9,Electric diesel
3644,826,Other vehicle,Turning left,9,Unknown
3645,826,Minibus (8-16 passenger seats),Parked,4,Unknown
3646,826,Agricultural vehicle,Slowing or stopping,0,Gas
3647,826,Pedal cycle,Changing lane to left,3,Unknown
3648,826,Bus or coach (17+ passenger seats),Reversing,9,Unknown
3649,826,Agricultural vehicle,Turning left,5,Petrol
3650,826,Bus or coach (17+ passenger seats),Turning right,4,Petrol
3651,826,Bus or coach (17+ passenger seats),Turning left,0,Petrol/Gas hybrid
3652,826,Van/Goods vehicle 3.5t and under,Overtaking on nearside,5,Gas/Bi-fuel
3653,826,Unknown,Unknown,5,Petrol
3654,826,Goods vehicle - unknown weight,Turning left,9,Unknown
3655,826,Taxi/Private hire car,Reversing,9,Unknown
3656,826,Goods vehicle over 3.5t and up to 7.5t,Overtaking on nearside,2,Unknown
3657,826,Goods vehicle over 3.5t and up to 7.5t,Slowing or stopping,3,Heavy oil
3658,826,Goods vehicle over 7.5t,U-turn,2,Unknown
3659,826,Motorcycle - unknown cc,Slowing or stopping,0,Electric
3660,826,Motorcycle over 500cc,Going ahead,0,Electric
3661,826,Motorcycle over 500cc,Overtaking moving vehicle on offside,3,Unknown
3662,826,Motorcycle 50cc and under,Overtaking moving vehicle on offside,,Unknown
3663,826,Goods vehicle - unknown weight,Turning left,,Unknown
3664,826,Motorcycle over 500cc,Turning left,5,Unknown
3665,826,Taxi/Private hire car,Waiting to go ahead,9,Unknown
