id_usager,id_pays,age,sexe,place_vehicule,gravite,cat_usager
552,826,18,Female,Not passenger,Serious,Pedestrian
553,826,47,Male,Not passenger,Serious,Driver or rider
554,826,67,Male,Not passenger,Serious,Driver or rider
555,826,27,Male,Not passenger,Fatal,Driver or rider
556,826,49,Female,Not passenger,Slight,Pedestrian
557,826,55,Female,Rear seat,Slight,Passenger
558,826,30,Male,Front seat,Serious,Passenger
559,826,35,Female,Not passenger,Slight,Pedestrian
560,826,77,Female,Front seat,Slight,Passenger
561,826,58,Male,Not passenger,Serious,Driver or rider
562,826,27,Male,Front seat,Serious,Passenger
563,826,57,Female,Not passenger,Slight,Driver or rider
564,826,24,Female,Front seat,Serious,Passenger
565,826,35,Male,Not passenger,Slight,Pedestrian
566,826,23,Female,Front seat,Serious,Passenger
567,826,16,Male,Not passenger,Serious,Passenger
568,826,13,Male,Not passenger,Serious,Pedestrian
569,826,38,Female,Not passenger,Serious,Driver or rider
570,826,64,Male,Not passenger,Serious,Driver or rider
571,826,37,Female,Rear seat,Slight,Passenger
572,826,75,Male,Not passenger,Slight,Driver or rider
573,826,74,Female,Front seat,Slight,Passenger
574,826,26,Male,Front seat,Serious,Passenger
575,826,53,Female,Not passenger,Slight,Driver or rider
576,826,4,Female,Not passenger,Fatal,Pedestrian
577,826,38,Female,Front seat,Serious,Passenger
578,826,63,Male,Not passenger,Serious,Pedestrian
579,826,64,Female,Seated passenger,Slight,Passenger
580,826,56,Female,Not passenger,Slight,Pedestrian
581,826,28,Male,Not passenger,Slight,Passenger
582,826,2,Male,Not passenger,Slight,Passenger
583,826,36,Female,Not passenger,Slight,Driver or rider
584,826,36,Male,Not passenger,Serious,Driver or rider
585,826,79,Male,Not passenger,Serious,Pedestrian
586,826,44,Female,Front seat,Serious,Passenger
587,826,54,Female,Not passenger,Slight,Pedestrian
588,826,,Male,Front seat,Slight,Passenger
589,826,74,Male,Not passenger,Slight,Driver or rider
590,826,1,Male,Not passenger,Slight,Pedestrian
591,826,44,Female,Front seat,Slight,Passenger
592,826,51,Male,Not passenger,Serious,Driver or rider
593,826,32,Female,Front seat,Serious,Passenger
594,826,14,Male,Front seat,Slight,Passenger
595,826,26,Female,Rear seat,Slight,Passenger
596,826,57,Female,Not passenger,Fatal,Pedestrian
597,826,7,Female,Rear seat,Slight,Passenger
598,826,48,Male,Not passenger,Serious,Driver or rider
599,826,31,Female,Rear seat,Serious,Passenger
600,826,21,Male,Not passenger,Slight,Pedestrian
601,826,21,Male,Rear seat,Slight,Passenger
602,826,48,Male,Rear seat,Slight,Passenger
603,826,15,Female,Rear seat,Slight,Passenger
604,826,10,Female,Not passenger,Serious,Pedestrian
605,826,65,Male,Front seat,Serious,Passenger
606,826,46,Female,Not passenger,Slight,Passenger
607,826,30,Male,Rear seat,Serious,Passenger
608,826,21,Female,Not passenger,Serious,Driver or rider
609,826,20,Female,Front seat,Serious,Passenger
610,826,81,Male,Seated passenger,Slight,Passenger
611,826,69,Male,Front seat,Slight,Passenger
612,826,74,Female,Not passenger,Slight,Pedestrian
613,826,30,Male,Not passenger,Serious,Pedestrian
614,826,18,Male,Rear seat,Serious,Passenger
615,826,20,Male,Not passenger,Serious,Pedestrian
616,826,39,Female,Front seat,Slight,Passenger
617,826,24,Female,Not passenger,Slight,Driver or rider
618,826,74,Male,Not passenger,Slight,Pedestrian
619,826,73,Male,Not passenger,Serious,Driver or rider
620,826,13,Female,Not passenger,Serious,Pedestrian
621,826,12,Male,Rear seat,Serious,Passenger
622,826,23,Male,Seated passenger,Slight,Passenger
623,826,28,Male,Not passenger,Serious,Passenger
624,826,25,Male,Rear seat,Slight,Passenger
625,826,50,Male,Not passenger,Serious,Driver or rider
626,826,80,Female,Not passenger,Serious,Pedestrian
627,826,,Unknown,Not passenger,Slight,Driver or rider
628,826,12,Male,Not passenger,Serious,Pedestrian
629,826,11,Female,Not passenger,Slight,Passenger
630,826,84,Female,Not passenger,Fatal,Pedestrian
631,826,56,Female,Front seat,Slight,Passenger
632,826,75,Male,Not passenger,Slight,Pedestrian
633,826,50,Female,Not passenger,Slight,Passenger
634,826,20,Female,Rear seat,Slight,Passenger
635,826,29,Male,Not passenger,Slight,Passenger
636,826,79,Female,Not passenger,Serious,Driver or rider
637,826,13,Female,Rear seat,Slight,Passenger
638,826,10,Male,Rear seat,Serious,Passenger
639,826,23,Male,Rear seat,Serious,Passenger
640,826,21,Female,Not passenger,Slight,Pedestrian
641,826,46,Male,Not passenger,Serious,Pedestrian
642,826,47,Female,Not passenger,Slight,Pedestrian
643,826,81,Male,Not passenger,Slight,Driver or rider
644,826,70,Male,Not passenger,Slight,Pedestrian
645,826,22,Male,Front seat,Serious,Passenger
646,826,19,Male,Rear seat,Serious,Passenger
647,826,35,Female,Not passenger,Slight,Passenger
648,826,23,Female,Not passenger,Serious,Driver or rider
649,826,59,Female,Not passenger,Serious,Pedestrian
650,826,73,Female,Not passenger,Slight,Pedestrian
651,826,17,Male,Not passenger,Slight,Passenger
652,826,69,Female,Not passenger,Serious,Pedestrian
653,826,17,Male,Not passenger,Serious,Passenger
654,826,4,Male,Front seat,Slight,Passenger
655,826,35,Female,Front seat,Slight,Passenger
656,826,26,Female,Front seat,Slight,Passenger
657,826,18,Male,Not passenger,Fatal,Driver or rider
658,826,54,Male,Not passenger,Serious,Driver or rider
659,826,57,Male,Front seat,Slight,Passenger
660,826,8,Female,Not passenger,Slight,Driver or rider
661,826,18,Female,Front seat,Serious,Passenger
662,826,10,Male,Not passenger,Slight,Passenger
663,826,52,Male,Not passenger,Serious,Driver or rider
664,826,30,Female,Not passenger,Serious,Pedestrian
665,826,57,Female,Not passenger,Slight,Pedestrian
666,826,11,Female,Rear seat,Slight,Passenger
667,826,27,Male,Rear seat,Slight,Passenger
668,826,67,Female,Not passenger,Fatal,Pedestrian
669,826,17,Female,Front seat,Fatal,Passenger
670,826,52,Female,Front seat,Slight,Passenger
671,826,15,Female,Rear seat,Serious,Passenger
672,826,68,Female,Unknown,Slight,Passenger
673,826,24,Female,Not passenger,Serious,Pedestrian
674,826,30,Male,Rear seat,Slight,Passenger
675,826,55,Female,Not passenger,Slight,Driver or rider
676,826,49,Female,Unknown,Slight,Passenger
677,826,60,Female,Rear seat,Slight,Passenger
678,826,22,Female,Not passenger,Serious,Driver or rider
679,826,44,Male,Not passenger,Serious,Driver or rider
680,826,16,Female,Front seat,Serious,Passenger
681,826,25,Male,Not passenger,Slight,Passenger
682,826,42,Male,Front seat,Slight,Passenger
683,826,33,Male,Not passenger,Slight,Pedestrian
684,826,63,Female,Not passenger,Serious,Passenger
685,826,23,Male,Not passenger,Fatal,Driver or rider
686,826,35,Male,Not passenger,Serious,Pedestrian
687,826,10,Male,Not passenger,Fatal,Driver or rider
688,826,10,Male,Not passenger,Serious,Driver or rider
689,826,28,Female,Not passenger,Serious,Driver or rider
690,826,56,Male,Not passenger,Slight,Passenger
691,826,24,Male,Front seat,Fatal,Passenger
692,826,60,Female,Rear seat,Serious,Passenger
693,826,69,Female,Not passenger,Slight,Driver or rider
694,826,48,Female,Not passenger,Serious,Driver or rider
695,826,25,Male,Front seat,Serious,Passenger
696,826,16,Male,Front seat,Fatal,Passenger
697,826,39,Female,Rear seat,Slight,Passenger
698,826,65,Male,Not passenger,Slight,Passenger
699,826,32,Female,Not passenger,Slight,Passenger
700,826,23,Female,Not passenger,Slight,Driver or rider
701,826,33,Male,Rear seat,Serious,Passenger
702,826,33,Female,Front seat,Slight,Passenger
703,826,45,Female,Front seat,Slight,Passenger
704,826,40,Female,Not passenger,Slight,Passenger
705,826,18,Male,Rear seat,Fatal,Passenger
706,826,79,Female,Unknown,Slight,Passenger
707,826,18,Male,Not passenger,Serious,Passenger
708,826,45,Female,Not passenger,Serious,Pedestrian
709,826,53,Female,Unknown,Slight,Passenger
710,826,62,Female,Not passenger,Slight,Pedestrian
711,826,8,Male,Rear seat,Slight,Passenger
712,826,55,Female,Boarding/alighting,Slight,Passenger
713,826,27,Female,Front seat,Slight,Passenger
714,826,36,Male,Front seat,Slight,Passenger
715,826,75,Female,Unknown,Slight,Passenger
716,826,29,Female,Rear seat,Slight,Passenger
717,826,72,Male,Not passenger,Slight,Passenger
718,826,45,Female,Not passenger,Fatal,Driver or rider
719,826,81,Female,Not passenger,Serious,Pedestrian
720,826,9,Female,Not passenger,Fatal,Driver or rider
721,826,52,Female,Front seat,Serious,Passenger
722,826,53,Male,Front seat,Serious,Passenger
723,826,41,Male,Front seat,Serious,Passenger
724,826,22,Female,Front seat,Serious,Passenger
725,826,21,Male,Front seat,Serious,Passenger
726,826,66,Male,Not passenger,Slight,Driver or rider
727,826,70,Female,Standing passenger,Slight,Passenger
728,826,57,Male,Front seat,Serious,Passenger
729,826,64,Male,Front seat,Serious,Passenger
730,826,41,Male,Not passenger,Slight,Pedestrian
731,826,21,Female,Not passenger,Fatal,Passenger
732,826,79,Male,Not passenger,Slight,Pedestrian
733,826,11,Male,Front seat,Slight,Passenger
734,826,65,Female,Not passenger,Serious,Passenger
735,826,55,Male,Not passenger,Serious,Pedestrian
736,826,5,Female,Front seat,Slight,Passenger
737,826,56,Male,Not passenger,Fatal,Pedestrian
738,826,63,Female,Boarding/alighting,Serious,Passenger
739,826,53,Male,Not passenger,Slight,Pedestrian
740,826,3,Female,Rear seat,Slight,Passenger
741,826,47,Female,Front seat,Serious,Passenger
742,826,80,Female,Front seat,Slight,Passenger
743,826,62,Female,Front seat,Slight,Passenger
744,826,20,Male,Not passenger,Serious,Passenger
745,826,9,Male,Front seat,Slight,Passenger
746,826,53,Female,Front seat,Slight,Passenger
747,826,29,Male,Not passenger,Serious,Passenger
748,826,42,Female,Not passenger,Serious,Driver or rider
749,826,55,Male,Not passenger,Serious,Driver or rider
750,826,44,Female,Not passenger,Serious,Driver or rider
751,826,68,Female,Not passenger,Serious,Pedestrian
752,826,57,Male,Not passenger,Fatal,Pedestrian
753,826,61,Female,Not passenger,Slight,Pedestrian
754,826,55,Female,Not passenger,Serious,Driver or rider
755,826,76,Male,Not passenger,Slight,Driver or rider
756,826,45,Male,Rear seat,Slight,Passenger
757,826,34,Male,Front seat,Serious,Passenger
758,826,36,Male,Not passenger,Serious,Passenger
759,826,62,Male,Front seat,Serious,Passenger
760,826,39,Male,Not passenger,Slight,Pedestrian
761,826,72,Female,Rear seat,Slight,Passenger
762,826,39,Male,Not passenger,Serious,Passenger
763,826,20,Female,Rear seat,Serious,Passenger
764,826,51,Male,Not passenger,Serious,Pedestrian
765,826,13,Male,Not passenger,Serious,Passenger
766,826,76,Female,Not passenger,Serious,Pedestrian
767,826,23,Female,Not passenger,Slight,Pedestrian
768,826,76,Female,Rear seat,Slight,Passenger
769,826,75,Male,Not passenger,Serious,Driver or rider
770,826,8,Female,Rear seat,Serious,Passenger
771,826,46,Female,Not passenger,Serious,Driver or rider
772,826,58,Female,Not passenger,Slight,Driver or rider
773,826,72,Female,Front seat,Serious,Passenger
774,826,47,Male,Rear seat,Serious,Passenger
775,826,36,Male,Rear seat,Serious,Passenger
776,826,27,Male,Not passenger,Serious,Pedestrian
777,826,13,Female,Not passenger,Slight,Driver or rider
778,826,41,Male,Rear seat,Slight,Passenger
779,826,59,Male,Boarding/alighting,Slight,Passenger
780,826,41,Male,Front seat,Slight,Passenger
781,826,51,Female,Not passenger,Slight,Pedestrian
782,826,77,Female,Not passenger,Serious,Pedestrian
783,826,47,Female,Not passenger,Serious,Driver or rider
784,826,33,Female,Not passenger,Fatal,Driver or rider
785,826,27,Male,Not passenger,Slight,Pedestrian
786,826,53,Female,Front seat,Serious,Passenger
787,826,39,Female,Not passenger,Serious,Driver or rider
788,826,2,Female,Not passenger,Slight,Pedestrian
789,826,77,Male,Not passenger,Serious,Pedestrian
790,826,50,Female,Not passenger,Slight,Pedestrian
791,826,63,Female,Front seat,Serious,Passenger
792,826,62,Male,Front seat,Slight,Passenger
793,826,68,Female,Front seat,Serious,Passenger
794,826,50,Male,Not passenger,Serious,Passenger
795,826,35,Male,Not passenger,Slight,Passenger
796,826,68,Male,Front seat,Serious,Passenger
797,826,60,Female,Not passenger,Slight,Passenger
798,826,52,Male,Not passenger,Slight,Passenger
799,826,33,Female,Rear seat,Serious,Passenger
800,826,35,Male,Front seat,Slight,Passenger
801,826,2,Female,Rear seat,Slight,Passenger
802,826,40,Male,Seated passenger,Slight,Passenger
803,826,36,Male,Not passenger,Slight,Pedestrian
804,826,2,Male,Front seat,Slight,Passenger
805,826,74,Female,Not passenger,Serious,Pedestrian
806,826,50,Female,Not passenger,Serious,Driver or rider
807,826,73,Female,Not passenger,Serious,Pedestrian
808,826,35,Male,Front seat,Serious,Passenger
809,826,25,Male,Not passenger,Slight,Pedestrian
810,826,29,Male,Front seat,Slight,Passenger
811,826,35,Female,Rear seat,Slight,Passenger
812,826,15,Male,Front seat,Slight,Passenger
813,826,67,Female,Not passenger,Slight,Pedestrian
814,826,27,Male,Rear seat,Serious,Passenger
815,826,54,Female,Not passenger,Slight,Passenger
816,826,17,Female,Not passenger,Serious,Passenger
817,826,65,Female,Front seat,Slight,Passenger
818,826,63,Female,Front seat,Slight,Passenger
819,826,61,Male,Not passenger,Serious,Pedestrian
820,826,,Female,Front seat,Slight,Passenger
821,826,57,Female,Front seat,Slight,Passenger
822,826,48,Female,Not passenger,Slight,Passenger
823,826,7,Male,Rear seat,Slight,Passenger
824,826,58,Female,Not passenger,Serious,Driver or rider
825,826,21,Male,Rear seat,Serious,Passenger
826,826,57,Male,Standing passenger,Slight,Passenger
827,826,8,Male,Rear seat,Serious,Passenger
828,826,42,Female,Not passenger,Slight,Pedestrian
829,826,25,Female,Not passenger,Slight,Passenger
830,826,25,Female,Standing passenger,Slight,Passenger
831,826,68,Male,Not passenger,Fatal,Driver or rider
832,826,16,Male,Not passenger,Serious,Pedestrian
833,826,2,Male,Not passenger,Serious,Pedestrian
834,826,78,Male,Not passenger,Serious,Pedestrian
835,826,24,Female,Not passenger,Fatal,Driver or rider
836,826,41,Male,Not passenger,Serious,Pedestrian
837,826,6,Male,Not passenger,Slight,Passenger
838,826,83,Female,Not passenger,Slight,Passenger
839,826,60,Female,Not passenger,Serious,Pedestrian
840,826,23,Female,Not passenger,Serious,Passenger
841,826,21,Male,Not passenger,Slight,Passenger
842,826,45,Female,Standing passenger,Slight,Passenger
843,826,34,Female,Not passenger,Slight,Passenger
844,826,76,Female,Unknown,Slight,Passenger
845,826,46,Female,Not passenger,Slight,Driver or rider
846,826,52,Male,Not passenger,Slight,Pedestrian
847,826,52,Male,Front seat,Slight,Passenger
848,826,70,Female,Not passenger,Slight,Passenger
849,826,61,Male,Not passenger,Slight,Pedestrian
850,826,70,Male,Not passenger,Serious,Pedestrian
851,826,7,Female,Not passenger,Fatal,Pedestrian
852,826,59,Female,Not passenger,Fatal,Pedestrian
853,826,,Female,Rear seat,Serious,Passenger
854,826,2,Female,Front seat,Serious,Passenger
855,826,40,Female,Front seat,Slight,Passenger
856,826,54,Male,Not passenger,Serious,Pedestrian
857,826,24,Female,Not passenger,Serious,Driver or rider
858,826,56,Male,Not passenger,Slight,Pedestrian
859,826,20,Male,Rear seat,Serious,Passenger
860,826,60,Female,Seated passenger,Slight,Passenger
861,826,26,Male,Not passenger,Serious,Passenger
862,826,53,Female,Not passenger,Slight,Pedestrian
863,826,35,Female,Front seat,Serious,Passenger
864,826,56,Female,Not passenger,Serious,Driver or rider
865,826,66,Male,Not passenger,Serious,Pedestrian
866,826,53,Male,Not passenger,Serious,Pedestrian
867,826,2,Female,Seated passenger,Slight,Passenger
868,826,4,Female,Not passenger,Slight,Passenger
869,826,57,Male,Not passenger,Serious,Driver or rider
870,826,66,Female,Not passenger,Slight,Driver or rider
871,826,31,Male,Not passenger,Serious,Pedestrian
872,826,64,Female,Not passenger,Serious,Pedestrian
873,826,9,Female,Standing passenger,Slight,Passenger
874,826,45,Female,Not passenger,Serious,Driver or rider
875,826,63,Female,Not passenger,Slight,Pedestrian
876,826,75,Female,Front seat,Slight,Passenger
877,826,30,Male,Seated passenger,Slight,Passenger
878,826,73,Female,Not passenger,Slight,Driver or rider
879,826,50,Female,Not passenger,Serious,Passenger
880,826,43,Female,Front seat,Slight,Passenger
881,826,61,Male,Not passenger,Serious,Driver or rider
882,826,21,Unknown,Front seat,Serious,Passenger
883,826,76,Male,Not passenger,Slight,Pedestrian
884,826,40,Female,Not passenger,Serious,Pedestrian
885,826,29,Male,Not passenger,Fatal,Driver or rider
886,826,32,Female,Not passenger,Serious,Driver or rider
887,826,21,Male,Front seat,Fatal,Passenger
888,826,50,Female,Rear seat,Slight,Passenger
889,826,5,Female,Rear seat,Slight,Passenger
890,826,26,Male,Not passenger,Slight,Pedestrian
891,826,51,Female,Not passenger,Serious,Pedestrian
892,826,43,Female,Rear seat,Slight,Passenger
893,826,27,Female,Not passenger,Slight,Passenger
894,826,37,Male,Not passenger,Slight,Pedestrian
895,826,24,Female,Not passenger,Serious,Passenger
896,826,20,Female,Not passenger,Serious,Pedestrian
897,826,71,Female,Not passenger,Slight,Pedestrian
898,826,24,Male,Front seat,Serious,Passenger
899,826,5,Male,Unknown,Slight,Passenger
900,826,34,Male,Not passenger,Slight,Passenger
901,826,71,Female,Rear seat,Serious,Passenger
902,826,6,Male,Not passenger,Slight,Driver or rider
903,826,15,Male,Rear seat,Slight,Passenger
904,826,78,Female,Not passenger,Slight,Passenger
905,826,61,Male,Front seat,Fatal,Passenger
906,826,67,Male,Not passenger,Fatal,Pedestrian
907,826,62,Female,Not passenger,Serious,Driver or rider
908,826,30,Male,Not passenger,Fatal,Driver or rider
909,826,33,Male,Not passenger,Slight,Passenger
910,826,50,Female,Boarding/alighting,Slight,Passenger
911,826,58,Female,Seated passenger,Serious,Passenger
912,826,68,Male,Not passenger,Serious,Driver or rider
913,826,14,Female,Not passenger,Serious,Pedestrian
914,826,2,Female,Not passenger,Fatal,Pedestrian
915,826,65,Female,Front seat,Serious,Passenger
916,826,69,Female,Rear seat,Slight,Passenger
917,826,36,Male,Not passenger,Slight,Passenger
918,826,22,Male,Not passenger,Serious,Pedestrian
